Country,City,Date,Mobility_Retail,Mobility_Transit,Mobility_Workplace,Mobility_Residential,Response_Stringency
Kuwait,Al Ahmadi,22/03/2020,-59,-50,-56,29,81
Kuwait,Al Ahmadi,23/03/2020,-54,-42,-33,21,81
Kuwait,Al Ahmadi,24/03/2020,-50,-41,-33,21,81
Kuwait,Al Ahmadi,25/03/2020,-50,-39,-33,21,81
Kuwait,Al Ahmadi,26/03/2020,-53,-40,-33,22,81
Kuwait,Al Ahmadi,27/03/2020,-59,-48,-29,18,81
Kuwait,Al Ahmadi,28/03/2020,-53,-37,-26,17,81
Kuwait,Al Ahmadi,29/03/2020,-52,-37,-34,20,81
Kuwait,Al Ahmadi,30/03/2020,-56,-40,-34,21,81
Kuwait,Al Ahmadi,31/03/2020,-55,-43,-36,22,81
Kuwait,Al Ahmadi,01/04/2020,-56,-45,-37,22,81
Kuwait,Al Ahmadi,02/04/2020,-60,-44,-38,25,81
Kuwait,Al Ahmadi,03/04/2020,-66,-55,-32,20,81
Kuwait,Al Ahmadi,04/04/2020,-58,-39,-30,19,81
Kuwait,Al Ahmadi,05/04/2020,-57,-38,-39,23,81
Kuwait,Al Ahmadi,06/04/2020,-56,-35,-40,22,94
Kuwait,Al Ahmadi,07/04/2020,-62,-41,-53,30,94
Kuwait,Al Ahmadi,08/04/2020,-63,-42,-52,30,94
Kuwait,Al Ahmadi,09/04/2020,-65,-46,-53,33,94
Kuwait,Al Ahmadi,10/04/2020,-68,-53,-42,22,94
Kuwait,Al Ahmadi,11/04/2020,-59,-37,-46,25,94
Kuwait,Al Ahmadi,12/04/2020,-59,-36,-52,29,94
Kuwait,Al Ahmadi,13/04/2020,-62,-43,-52,30,94
Kuwait,Al Ahmadi,14/04/2020,-61,-39,-52,31,94
Kuwait,Al Ahmadi,15/04/2020,-62,-41,-52,31,94
Kuwait,Al Ahmadi,16/04/2020,-65,-43,-52,34,94
Kuwait,Al Ahmadi,17/04/2020,-70,-53,-43,23,94
Kuwait,Al Ahmadi,18/04/2020,-63,-45,-48,26,94
Kuwait,Al Ahmadi,19/04/2020,-62,-43,-54,30,94
Kuwait,Al Ahmadi,20/04/2020,-62,-43,-53,30,94
Kuwait,Al Ahmadi,21/04/2020,-60,-38,-52,29,89
Kuwait,Al Ahmadi,22/04/2020,-58,-40,-51,29,89
Kuwait,Al Ahmadi,23/04/2020,-61,-42,-53,32,89
Kuwait,Al Ahmadi,24/04/2020,-72,-56,-48,25,89
Kuwait,Al Ahmadi,25/04/2020,-66,-45,-51,29,89
Kuwait,Al Ahmadi,26/04/2020,-65,-44,-56,33,89
Kuwait,Al Ahmadi,27/04/2020,-67,-46,-57,33,89
Kuwait,Al Ahmadi,28/04/2020,-65,-42,-57,33,89
Kuwait,Al Ahmadi,29/04/2020,-65,-45,-57,33,89
Kuwait,Al Ahmadi,30/04/2020,-68,-44,-57,36,89
Kuwait,Al Ahmadi,01/05/2020,-71,-50,-47,24,89
Kuwait,Al Ahmadi,02/05/2020,-65,-39,-50,28,89
Kuwait,Al Ahmadi,03/05/2020,-64,-38,-55,31,89
Kuwait,Al Ahmadi,04/05/2020,-65,-39,-55,32,89
Kuwait,Al Ahmadi,05/05/2020,-64,-41,-56,33,89
Kuwait,Al Ahmadi,06/05/2020,-65,-45,-56,34,89
Kuwait,Al Ahmadi,07/05/2020,-65,-45,-56,36,89
Kuwait,Al Ahmadi,08/05/2020,-65,-50,-45,24,89
Kuwait,Al Ahmadi,09/05/2020,-51,-33,-48,26,89
Kuwait,Al Ahmadi,10/05/2020,-55,-40,-57,29,100
Kuwait,Al Ahmadi,11/05/2020,-85,-71,-73,41,100
Kuwait,Al Ahmadi,12/05/2020,-84,-72,-72,41,100
Kuwait,Al Ahmadi,13/05/2020,-83,-70,-71,41,100
Kuwait,Al Ahmadi,14/05/2020,-84,-71,-72,44,100
Kuwait,Al Ahmadi,15/05/2020,-85,-76,-60,31,100
Kuwait,Al Ahmadi,16/05/2020,-82,-67,-65,35,100
Kuwait,Al Ahmadi,17/05/2020,-81,-69,-70,39,100
Kuwait,Al Ahmadi,18/05/2020,-81,-69,-69,39,100
Kuwait,Al Ahmadi,19/05/2020,-80,-69,-69,40,100
Kuwait,Al Ahmadi,20/05/2020,-80,-67,-69,40,100
Kuwait,Al Ahmadi,21/05/2020,-82,-68,-69,43,100
Kuwait,Al Ahmadi,22/05/2020,-83,-74,-58,30,100
Kuwait,Al Ahmadi,23/05/2020,-80,-68,-64,34,100
Kuwait,Al Ahmadi,24/05/2020,-82,-73,-79,42,100
Kuwait,Al Ahmadi,25/05/2020,-81,-69,-76,42,100
Kuwait,Al Ahmadi,26/05/2020,-81,-70,-75,42,100
Kuwait,Al Ahmadi,27/05/2020,-80,-72,-67,38,100
Kuwait,Al Ahmadi,28/05/2020,-82,-71,-67,42,100
Kuwait,Al Ahmadi,29/05/2020,-84,-73,-56,29,100
Kuwait,Al Ahmadi,30/05/2020,-81,-65,-62,34,100
Kuwait,Al Ahmadi,31/05/2020,-59,-43,-52,28,84
Kuwait,Al Ahmadi,01/06/2020,-59,-40,-51,29,84
Kuwait,Al Ahmadi,02/06/2020,-56,-34,-52,29,84
Kuwait,Al Ahmadi,03/06/2020,-55,-39,-51,29,84
Kuwait,Al Ahmadi,04/06/2020,-60,-42,-52,32,84
Kuwait,Al Ahmadi,05/06/2020,-65,-53,-40,23,84
Kuwait,Al Ahmadi,06/06/2020,-59,-36,-45,25,84
Kuwait,Al Ahmadi,07/06/2020,-57,-34,-49,28,84
Kuwait,Al Ahmadi,08/06/2020,-59,-37,-49,28,84
Kuwait,Al Ahmadi,09/06/2020,-56,-36,-48,28,85
Kuwait,Al Ahmadi,10/06/2020,-56,-37,-48,28,85
Kuwait,Al Ahmadi,11/06/2020,-59,-39,-49,31,85
Kuwait,Al Ahmadi,12/06/2020,-64,-49,-37,22,85
Kuwait,Al Ahmadi,13/06/2020,-57,-33,-41,24,85
Kuwait,Al Ahmadi,14/06/2020,-56,-36,-47,26,85
Bolivia,La Paz,15/02/2020,7,1,12,0,0
Bolivia,La Paz,16/02/2020,8,-3,4,2,0
Bolivia,La Paz,17/02/2020,-2,1,24,-3,0
Bolivia,La Paz,18/02/2020,-2,-2,24,-3,0
Bolivia,La Paz,19/02/2020,-3,4,29,-4,0
Bolivia,La Paz,20/02/2020,1,4,24,-4,0
Bolivia,La Paz,21/02/2020,-2,10,20,-4,0
Bolivia,La Paz,22/02/2020,-13,0,-3,0,0
Bolivia,La Paz,23/02/2020,-9,-8,-3,-1,0
Bolivia,La Paz,24/02/2020,-31,-19,-67,11,0
Bolivia,La Paz,25/02/2020,-52,-30,-75,15,0
Bolivia,La Paz,26/02/2020,-21,-10,14,0,0
Bolivia,La Paz,27/02/2020,-12,-9,20,-1,0
Bolivia,La Paz,28/02/2020,-6,-10,22,-2,0
Bolivia,La Paz,29/02/2020,-4,-6,14,1,0
Bolivia,La Paz,01/03/2020,-8,-14,1,4,0
Bolivia,La Paz,02/03/2020,-8,-12,25,-3,0
Bolivia,La Paz,03/03/2020,-6,-10,25,-3,0
Bolivia,La Paz,04/03/2020,-4,-5,29,-3,0
Bolivia,La Paz,05/03/2020,-4,-2,27,-3,0
Bolivia,La Paz,06/03/2020,0,-6,24,-3,0
Bolivia,La Paz,07/03/2020,4,1,14,-1,0
Bolivia,La Paz,08/03/2020,0,-1,3,3,0
Bolivia,La Paz,09/03/2020,-2,-7,27,-3,0
Bolivia,La Paz,10/03/2020,-5,-11,25,-3,6
Bolivia,La Paz,11/03/2020,-5,-4,29,-3,6
Bolivia,La Paz,12/03/2020,-4,-4,24,-2,31
Bolivia,La Paz,13/03/2020,-12,-9,2,5,42
Bolivia,La Paz,14/03/2020,-17,-8,0,5,44
Bolivia,La Paz,15/03/2020,-29,-23,-6,7,44
Bolivia,La Paz,16/03/2020,-33,-20,-10,11,53
Bolivia,La Paz,17/03/2020,-36,-27,-14,11,69
Bolivia,La Paz,18/03/2020,-51,-36,-18,18,75
Bolivia,La Paz,19/03/2020,-49,-38,-21,18,72
Bolivia,La Paz,20/03/2020,-57,-45,-23,22,72
Bolivia,La Paz,21/03/2020,-44,-34,-17,12,83
Bolivia,La Paz,22/03/2020,-89,-82,-59,28,94
Bolivia,La Paz,23/03/2020,-89,-80,-80,39,94
Bolivia,La Paz,24/03/2020,-89,-80,-81,38,94
Bolivia,La Paz,25/03/2020,-89,-80,-80,38,94
Bolivia,La Paz,26/03/2020,-91,-84,-83,41,94
Bolivia,La Paz,27/03/2020,-91,-83,-83,44,94
Bolivia,La Paz,28/03/2020,-96,-91,-84,41,94
Bolivia,La Paz,29/03/2020,-95,-92,-72,33,94
Bolivia,La Paz,30/03/2020,-88,-80,-82,39,94
Bolivia,La Paz,31/03/2020,-89,-80,-82,38,96
Bolivia,La Paz,01/04/2020,-88,-79,-81,38,96
Bolivia,La Paz,02/04/2020,-88,-80,-81,39,96
Bolivia,La Paz,03/04/2020,-87,-78,-79,40,96
Bolivia,La Paz,04/04/2020,-95,-91,-83,41,96
Bolivia,La Paz,05/04/2020,-95,-91,-72,33,96
Bolivia,La Paz,06/04/2020,-85,-76,-78,36,96
Bolivia,La Paz,07/04/2020,-87,-77,-79,36,96
Bolivia,La Paz,08/04/2020,-86,-76,-77,36,96
Bolivia,La Paz,09/04/2020,-85,-76,-78,36,96
Bolivia,La Paz,10/04/2020,-95,-90,-89,48,96
Bolivia,La Paz,11/04/2020,-86,-78,-70,33,96
Bolivia,La Paz,12/04/2020,-94,-91,-70,33,96
Bolivia,La Paz,13/04/2020,-85,-75,-76,36,96
Bolivia,La Paz,14/04/2020,-86,-76,-78,36,96
Bolivia,La Paz,15/04/2020,-86,-75,-76,37,96
Bolivia,La Paz,16/04/2020,-86,-78,-77,38,96
Bolivia,La Paz,17/04/2020,-87,-78,-77,41,96
Bolivia,La Paz,18/04/2020,-95,-91,-82,40,96
Bolivia,La Paz,19/04/2020,-95,-91,-70,33,96
Bolivia,La Paz,20/04/2020,-84,-75,-75,36,96
Bolivia,La Paz,21/04/2020,-86,-76,-77,36,96
Bolivia,La Paz,22/04/2020,-86,-76,-75,37,96
Bolivia,La Paz,23/04/2020,-86,-78,-76,37,96
Bolivia,La Paz,24/04/2020,-86,-76,-75,39,96
Bolivia,La Paz,25/04/2020,-95,-91,-81,40,96
Bolivia,La Paz,26/04/2020,-95,-92,-69,32,96
Bolivia,La Paz,27/04/2020,-83,-74,-73,35,96
Bolivia,La Paz,28/04/2020,-84,-75,-74,33,96
Bolivia,La Paz,29/04/2020,-85,-74,-73,35,96
Bolivia,La Paz,30/04/2020,-83,-74,-72,35,96
Bolivia,La Paz,01/05/2020,-95,-88,-86,46,96
Bolivia,La Paz,02/05/2020,-84,-75,-64,31,96
Bolivia,La Paz,03/05/2020,-94,-91,-66,31,96
Bolivia,La Paz,04/05/2020,-82,-72,-70,33,96
Bolivia,La Paz,05/05/2020,-82,-73,-71,34,96
Bolivia,La Paz,06/05/2020,-82,-70,-69,35,96
Bolivia,La Paz,07/05/2020,-82,-73,-70,35,96
Bolivia,La Paz,08/05/2020,-81,-69,-68,36,96
Bolivia,La Paz,09/05/2020,-93,-86,-76,38,96
Bolivia,La Paz,10/05/2020,-92,-88,-61,31,96
Bolivia,La Paz,11/05/2020,-77,-66,-64,32,96
Bolivia,La Paz,12/05/2020,-78,-66,-65,32,96
Bolivia,La Paz,13/05/2020,-78,-67,-63,33,96
Bolivia,La Paz,14/05/2020,-77,-67,-63,32,96
Bolivia,La Paz,15/05/2020,-77,-64,-61,33,96
Bolivia,La Paz,16/05/2020,-92,-84,-73,37,96
Bolivia,La Paz,17/05/2020,-91,-87,-57,30,96
Bolivia,La Paz,18/05/2020,-73,-63,-58,30,96
Bolivia,La Paz,19/05/2020,-74,-64,-60,30,96
Bolivia,La Paz,20/05/2020,-75,-62,-57,31,96
Bolivia,La Paz,21/05/2020,-73,-64,-59,32,96
Bolivia,La Paz,22/05/2020,-74,-62,-56,32,96
Bolivia,La Paz,23/05/2020,-91,-83,-69,36,96
Bolivia,La Paz,24/05/2020,-90,-86,-52,29,96
Bolivia,La Paz,25/05/2020,-66,-53,-52,28,94
Bolivia,La Paz,26/05/2020,-66,-53,-52,26,94
Bolivia,La Paz,27/05/2020,-66,-50,-50,25,94
Bolivia,La Paz,28/05/2020,-69,-57,-53,28,94
Bolivia,La Paz,29/05/2020,-69,-56,-51,30,94
Bolivia,La Paz,30/05/2020,-90,-82,-66,35,94
Bolivia,La Paz,31/05/2020,-89,-85,-49,28,94
Bolivia,La Paz,01/06/2020,-44,-42,-32,19,85
Bolivia,La Paz,02/06/2020,-49,-43,-35,20,85
Bolivia,La Paz,03/06/2020,-52,-43,-33,21,85
Bolivia,La Paz,04/06/2020,-49,-41,-36,21,85
Bolivia,La Paz,05/06/2020,-49,-42,-33,20,85
Bolivia,La Paz,06/06/2020,-89,-81,-65,34,85
Bolivia,La Paz,07/06/2020,-87,-84,-47,28,85
Bolivia,La Paz,08/06/2020,-43,-40,-28,18,85
Bolivia,La Paz,09/06/2020,-47,-41,-32,19,85
Bolivia,La Paz,10/06/2020,-46,-38,-30,18,85
Bolivia,La Paz,11/06/2020,-71,-60,-67,32,85
Bolivia,La Paz,12/06/2020,-45,-38,-30,18,85
Bolivia,La Paz,13/06/2020,-86,-77,-59,32,85
Bolivia,La Paz,14/06/2020,-87,-83,-44,27,85
Turkey,Istanbul,15/02/2020,0,-3,6,1,19
Turkey,Istanbul,16/02/2020,7,6,5,0,19
Turkey,Istanbul,17/02/2020,4,6,9,-2,19
Turkey,Istanbul,18/02/2020,3,7,9,-2,19
Turkey,Istanbul,19/02/2020,-1,2,9,-1,19
Turkey,Istanbul,20/02/2020,-5,3,10,-1,19
Turkey,Istanbul,21/02/2020,-5,-1,7,0,19
Turkey,Istanbul,22/02/2020,1,-2,7,1,19
Turkey,Istanbul,23/02/2020,8,10,6,-1,19
Turkey,Istanbul,24/02/2020,0,3,9,-1,19
Turkey,Istanbul,25/02/2020,2,8,10,-2,19
Turkey,Istanbul,26/02/2020,1,6,10,-2,19
Turkey,Istanbul,27/02/2020,-4,6,12,-2,19
Turkey,Istanbul,28/02/2020,-5,2,8,-1,19
Turkey,Istanbul,29/02/2020,-8,-10,7,2,19
Turkey,Istanbul,01/03/2020,8,9,6,-1,19
Turkey,Istanbul,02/03/2020,4,7,10,-2,19
Turkey,Istanbul,03/03/2020,5,9,11,-3,19
Turkey,Istanbul,04/03/2020,2,7,11,-2,19
Turkey,Istanbul,05/03/2020,2,8,12,-2,19
Turkey,Istanbul,06/03/2020,3,7,9,-1,19
Turkey,Istanbul,07/03/2020,12,12,9,-2,19
Turkey,Istanbul,08/03/2020,15,19,8,-3,19
Turkey,Istanbul,09/03/2020,6,7,11,-2,23
Turkey,Istanbul,10/03/2020,-4,1,10,-1,23
Turkey,Istanbul,11/03/2020,0,4,11,-1,23
Turkey,Istanbul,12/03/2020,2,6,11,-2,23
Turkey,Istanbul,13/03/2020,-8,-2,6,1,23
Turkey,Istanbul,14/03/2020,-15,-12,3,3,23
Turkey,Istanbul,15/03/2020,-32,-26,-3,5,23
Turkey,Istanbul,16/03/2020,-21,-22,-10,6,53
Turkey,Istanbul,17/03/2020,-32,-28,-17,9,53
Turkey,Istanbul,18/03/2020,-43,-38,-22,13,58
Turkey,Istanbul,19/03/2020,-47,-41,-26,14,58
Turkey,Istanbul,20/03/2020,-53,-44,-31,18,58
Turkey,Istanbul,21/03/2020,-60,-50,-31,18,62
Turkey,Istanbul,22/03/2020,-72,-57,-40,16,62
Turkey,Istanbul,23/03/2020,-62,-54,-42,21,62
Turkey,Istanbul,24/03/2020,-68,-59,-48,23,68
Turkey,Istanbul,25/03/2020,-68,-60,-49,25,68
Turkey,Istanbul,26/03/2020,-68,-59,-49,24,68
Turkey,Istanbul,27/03/2020,-69,-61,-51,27,70
Turkey,Istanbul,28/03/2020,-75,-67,-49,24,76
Turkey,Istanbul,29/03/2020,-82,-74,-52,20,76
Turkey,Istanbul,30/03/2020,-66,-60,-53,25,76
Turkey,Istanbul,31/03/2020,-70,-65,-55,26,76
Turkey,Istanbul,01/04/2020,-71,-66,-56,28,76
Turkey,Istanbul,02/04/2020,-73,-68,-57,28,76
Turkey,Istanbul,03/04/2020,-71,-66,-58,30,76
Turkey,Istanbul,04/04/2020,-78,-73,-56,27,76
Turkey,Istanbul,05/04/2020,-84,-78,-56,22,76
Turkey,Istanbul,06/04/2020,-71,-69,-58,28,76
Turkey,Istanbul,07/04/2020,-73,-67,-59,28,76
Turkey,Istanbul,08/04/2020,-74,-68,-59,29,76
Turkey,Istanbul,09/04/2020,-72,-65,-58,28,76
Turkey,Istanbul,10/04/2020,-70,-63,-59,29,76
Turkey,Istanbul,11/04/2020,-97,-93,-88,38,78
Turkey,Istanbul,12/04/2020,-97,-92,-81,28,78
Turkey,Istanbul,13/04/2020,-62,-59,-55,25,76
Turkey,Istanbul,14/04/2020,-68,-62,-56,26,76
Turkey,Istanbul,15/04/2020,-72,-68,-57,29,76
Turkey,Istanbul,16/04/2020,-65,-60,-55,26,76
Turkey,Istanbul,17/04/2020,-64,-59,-55,27,76
Turkey,Istanbul,18/04/2020,-97,-93,-87,37,78
Turkey,Istanbul,19/04/2020,-97,-91,-78,26,78
Turkey,Istanbul,20/04/2020,-62,-57,-51,22,76
Turkey,Istanbul,21/04/2020,-61,-58,-53,23,76
Turkey,Istanbul,22/04/2020,-58,-54,-53,22,76
Turkey,Istanbul,23/04/2020,-94,-90,-88,42,76
Turkey,Istanbul,24/04/2020,-93,-90,-87,46,76
Turkey,Istanbul,25/04/2020,-96,-92,-85,38,76
Turkey,Istanbul,26/04/2020,-95,-90,-75,26,76
Turkey,Istanbul,27/04/2020,-56,-52,-50,22,76
Turkey,Istanbul,28/04/2020,-62,-56,-51,23,76
Turkey,Istanbul,29/04/2020,-63,-56,-51,25,76
Turkey,Istanbul,30/04/2020,-57,-50,-49,21,76
Turkey,Istanbul,01/05/2020,-93,-90,-88,46,76
Turkey,Istanbul,02/05/2020,-96,-91,-84,37,76
Turkey,Istanbul,03/05/2020,-95,-90,-74,26,76
Turkey,Istanbul,04/05/2020,-59,-55,-47,21,76
Turkey,Istanbul,05/05/2020,-60,-53,-48,22,76
Turkey,Istanbul,06/05/2020,-61,-52,-47,23,76
Turkey,Istanbul,07/05/2020,-59,-50,-46,22,76
Turkey,Istanbul,08/05/2020,-57,-50,-47,23,76
Turkey,Istanbul,09/05/2020,-95,-90,-82,36,76
Turkey,Istanbul,10/05/2020,-92,-85,-70,25,76
Turkey,Istanbul,11/05/2020,-49,-44,-42,18,76
Turkey,Istanbul,12/05/2020,-54,-47,-43,20,76
Turkey,Istanbul,13/05/2020,-52,-45,-42,20,76
Turkey,Istanbul,14/05/2020,-52,-44,-42,18,76
Turkey,Istanbul,15/05/2020,-47,-40,-42,18,76
Turkey,Istanbul,16/05/2020,-94,-89,-79,35,76
Turkey,Istanbul,17/05/2020,-93,-86,-68,26,76
Turkey,Istanbul,18/05/2020,-87,-84,-81,39,76
Turkey,Istanbul,19/05/2020,-88,-84,-83,39,76
Turkey,Istanbul,20/05/2020,-41,-33,-39,15,76
Turkey,Istanbul,21/05/2020,-46,-39,-41,17,76
Turkey,Istanbul,22/05/2020,-43,-38,-41,17,76
Turkey,Istanbul,23/05/2020,-88,-84,-76,33,76
Turkey,Istanbul,24/05/2020,-93,-85,-69,24,76
Turkey,Istanbul,25/05/2020,-93,-89,-89,41,76
Turkey,Istanbul,26/05/2020,-92,-87,-87,39,76
Turkey,Istanbul,27/05/2020,-47,-41,-36,15,76
Turkey,Istanbul,28/05/2020,-47,-38,-36,15,76
Turkey,Istanbul,29/05/2020,-42,-34,-36,15,76
Turkey,Istanbul,30/05/2020,-90,-84,-68,32,76
Turkey,Istanbul,31/05/2020,-90,-81,-57,22,76
Turkey,Istanbul,01/06/2020,-32,-28,-26,9,64
Turkey,Istanbul,02/06/2020,-36,-31,-27,10,64
Turkey,Istanbul,03/06/2020,-32,-29,-26,10,64
Turkey,Istanbul,04/06/2020,-34,-26,-25,9,64
Turkey,Istanbul,05/06/2020,-32,-24,-27,8,64
Turkey,Istanbul,06/06/2020,-44,-35,-20,9,64
Turkey,Istanbul,07/06/2020,-44,-28,-13,4,64
Turkey,Istanbul,08/06/2020,-32,-28,-23,8,64
Turkey,Istanbul,09/06/2020,-34,-29,-24,8,64
Turkey,Istanbul,10/06/2020,-29,-26,-23,7,64
Turkey,Istanbul,11/06/2020,-29,-24,-22,7,64
Turkey,Istanbul,12/06/2020,-32,-27,-24,8,64
Turkey,Istanbul,13/06/2020,-35,-29,-12,6,64
Turkey,Istanbul,14/06/2020,-39,-28,-7,3,64
Peru,Lima,15/02/2020,12,11,0,-1,0
Peru,Lima,16/02/2020,11,12,0,0,0
Peru,Lima,17/02/2020,6,9,1,0,0
Peru,Lima,18/02/2020,6,3,1,0,0
Peru,Lima,19/02/2020,2,5,0,1,0
Peru,Lima,20/02/2020,4,9,0,0,0
Peru,Lima,21/02/2020,3,7,2,0,0
Peru,Lima,22/02/2020,9,17,0,0,0
Peru,Lima,23/02/2020,9,14,-1,0,0
Peru,Lima,24/02/2020,5,8,0,1,0
Peru,Lima,25/02/2020,5,6,0,0,0
Peru,Lima,26/02/2020,2,3,-1,0,0
Peru,Lima,27/02/2020,6,9,-1,1,0
Peru,Lima,28/02/2020,3,3,1,0,0
Peru,Lima,29/02/2020,8,15,0,-1,0
Peru,Lima,01/03/2020,7,16,1,0,0
Peru,Lima,02/03/2020,1,3,3,0,0
Peru,Lima,03/03/2020,-2,-2,2,0,0
Peru,Lima,04/03/2020,-4,-4,2,0,0
Peru,Lima,05/03/2020,-5,-5,2,1,11
Peru,Lima,06/03/2020,-7,-7,5,0,14
Peru,Lima,07/03/2020,-4,-2,2,1,14
Peru,Lima,08/03/2020,-1,-5,2,1,14
Peru,Lima,09/03/2020,-4,-4,3,0,14
Peru,Lima,10/03/2020,-4,-8,2,0,14
Peru,Lima,11/03/2020,-9,-9,2,1,17
Peru,Lima,12/03/2020,-9,-11,0,3,44
Peru,Lima,13/03/2020,-13,-16,-1,3,44
Peru,Lima,14/03/2020,-15,-17,-3,4,50
Peru,Lima,15/03/2020,-17,-27,-3,4,74
Peru,Lima,16/03/2020,-17,11,-29,11,91
Peru,Lima,17/03/2020,-58,-75,-55,26,91
Peru,Lima,18/03/2020,-65,-81,-58,29,94
Peru,Lima,19/03/2020,-69,-83,-60,31,94
Peru,Lima,20/03/2020,-73,-84,-60,32,94
Peru,Lima,21/03/2020,-77,-87,-56,31,94
Peru,Lima,22/03/2020,-79,-90,-49,26,94
Peru,Lima,23/03/2020,-67,-84,-59,32,94
Peru,Lima,24/03/2020,-68,-83,-60,30,94
Peru,Lima,25/03/2020,-68,-83,-60,31,94
Peru,Lima,26/03/2020,-68,-83,-60,31,94
Peru,Lima,27/03/2020,-71,-84,-58,32,94
Peru,Lima,28/03/2020,-75,-85,-52,30,94
Peru,Lima,29/03/2020,-77,-88,-46,27,94
Peru,Lima,30/03/2020,-65,-83,-56,30,94
Peru,Lima,31/03/2020,-66,-81,-58,29,94
Peru,Lima,01/04/2020,-66,-81,-58,29,94
Peru,Lima,02/04/2020,-67,-82,-58,30,94
Peru,Lima,03/04/2020,-73,-85,-60,32,94
Peru,Lima,04/04/2020,-79,-88,-56,31,94
Peru,Lima,05/04/2020,-91,-95,-69,35,94
Peru,Lima,06/04/2020,-66,-85,-59,31,94
Peru,Lima,07/04/2020,-68,-84,-59,30,94
Peru,Lima,08/04/2020,-61,-78,-58,27,94
Peru,Lima,09/04/2020,-88,-92,-81,42,94
Peru,Lima,10/04/2020,-90,-94,-81,45,94
Peru,Lima,11/04/2020,-75,-85,-51,29,94
Peru,Lima,12/04/2020,-91,-94,-68,35,94
Peru,Lima,13/04/2020,-62,-82,-55,30,94
Peru,Lima,14/04/2020,-65,-81,-57,29,94
Peru,Lima,15/04/2020,-67,-81,-57,30,94
Peru,Lima,16/04/2020,-69,-81,-57,31,94
Peru,Lima,17/04/2020,-73,-83,-56,33,94
Peru,Lima,18/04/2020,-76,-86,-50,29,94
Peru,Lima,19/04/2020,-91,-95,-68,34,94
Peru,Lima,20/04/2020,-64,-83,-53,29,94
Peru,Lima,21/04/2020,-71,-84,-60,31,94
Peru,Lima,22/04/2020,-67,-81,-56,29,94
Peru,Lima,23/04/2020,-68,-79,-56,30,94
Peru,Lima,24/04/2020,-72,-82,-54,31,94
Peru,Lima,25/04/2020,-75,-83,-48,28,94
Peru,Lima,26/04/2020,-91,-94,-67,34,94
Peru,Lima,27/04/2020,-63,-79,-52,30,94
Peru,Lima,28/04/2020,-65,-78,-54,25,94
Peru,Lima,29/04/2020,-66,-79,-54,29,94
Peru,Lima,30/04/2020,-65,-75,-52,29,94
Peru,Lima,01/05/2020,-74,-83,-61,33,96
Peru,Lima,02/05/2020,-74,-83,-47,28,96
Peru,Lima,03/05/2020,-91,-94,-66,34,96
Peru,Lima,04/05/2020,-62,-79,-48,28,96
Peru,Lima,05/05/2020,-63,-77,-50,28,96
Peru,Lima,06/05/2020,-68,-75,-50,28,96
Peru,Lima,07/05/2020,-79,-75,-50,29,96
Peru,Lima,08/05/2020,-81,-78,-48,30,96
Peru,Lima,09/05/2020,-80,-79,-38,25,96
Peru,Lima,10/05/2020,-96,-94,-62,32,96
Peru,Lima,11/05/2020,-76,-76,-47,27,93
Peru,Lima,12/05/2020,-77,-73,-47,26,93
Peru,Lima,13/05/2020,-77,-73,-48,27,93
Peru,Lima,14/05/2020,-77,-74,-48,26,93
Peru,Lima,15/05/2020,-79,-77,-46,30,93
Peru,Lima,16/05/2020,-81,-79,-39,26,93
Peru,Lima,17/05/2020,-96,-94,-62,34,93
Peru,Lima,18/05/2020,-73,-73,-43,27,93
Peru,Lima,19/05/2020,-74,-71,-45,27,93
Peru,Lima,20/05/2020,-75,-70,-46,28,93
Peru,Lima,21/05/2020,-75,-70,-46,29,93
Peru,Lima,22/05/2020,-79,-75,-43,29,93
Peru,Lima,23/05/2020,-79,-76,-35,25,93
Peru,Lima,24/05/2020,-95,-93,-62,33,93
Peru,Lima,25/05/2020,-70,-69,-41,26,90
Peru,Lima,26/05/2020,-72,-67,-41,25,90
Peru,Lima,27/05/2020,-73,-66,-42,26,90
Peru,Lima,28/05/2020,-74,-68,-42,27,90
Peru,Lima,29/05/2020,-77,-72,-39,28,90
Peru,Lima,30/05/2020,-78,-75,-31,24,90
Peru,Lima,31/05/2020,-95,-93,-62,34,90
Peru,Lima,01/06/2020,-70,-69,-37,25,90
Peru,Lima,02/06/2020,-72,-66,-39,25,90
Peru,Lima,03/06/2020,-72,-65,-40,25,90
Peru,Lima,04/06/2020,-73,-64,-40,26,90
Peru,Lima,05/06/2020,-76,-71,-38,27,90
Peru,Lima,06/06/2020,-77,-72,-29,23,90
Peru,Lima,07/06/2020,-95,-92,-60,33,90
Peru,Lima,08/06/2020,-69,-66,-35,24,90
Peru,Lima,09/06/2020,-71,-63,-38,23,90
Peru,Lima,10/06/2020,-71,-62,-38,24,90
Peru,Lima,11/06/2020,-72,-61,-39,25,90
Peru,Lima,12/06/2020,-75,-69,-37,26,90
Peru,Lima,13/06/2020,-76,-71,-28,22,90
Peru,Lima,14/06/2020,-95,-93,-59,32,90
Sweden,Stockholm,15/02/2020,3,5,-1,1,0
Sweden,Stockholm,16/02/2020,-7,-4,-3,2,0
Sweden,Stockholm,17/02/2020,-3,-1,1,1,0
Sweden,Stockholm,18/02/2020,0,-1,2,0,0
Sweden,Stockholm,19/02/2020,2,-1,2,0,0
Sweden,Stockholm,20/02/2020,1,-1,1,0,0
Sweden,Stockholm,21/02/2020,5,3,1,0,0
